Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,Score,Flag
2013-09-06 09,0.236481782,0.283276451,0.539528985,0.382368848,0.494417863,0.30050505,0.316506093,0.83333333,0.857517343,0.484763062,0.779107551,0.332855894,0.329240535,0.336270882,0.498936759,0.510105263,0.946650151,0.025286591,0.2293035,0.224094421,100,0
2013-09-06 10,0.109770248,0.201365188,0.536752212,0.180638183,0.279904306,0.244949495,0.33371084,0.07575758,0.782392817,0.480521085,0.727113597,0.355847247,0.355894091,0.355659228,0.001280428,0.518842105,0.949936737,0.030346663,0.206506443,0.175632533,100,0
2013-09-06 11,0.141564168,0.236177474,0.534223203,0.247160627,0.401913876,0.305752395,0.347269688,0.48353481,0.307227189,0.353241768,0.537093597,0.322946213,0.32513023,0.319105333,0.499439781,0.416315789,0.945530921,0.14254999,0.227646787,0.156848419,100,0
2013-09-06 12,0.21791599,0.416382253,0.530984369,0.312601406,0.629984051,0.296954315,0.306249229,0.16243655,0.881267427,0.373331975,0.781002623,0.335289332,0.336874609,0.332067251,0.49914254,0.524615789,0.94871575,0.197715631,0.326631474,0.219419875,95,0
2013-09-06 13,0.123926665,0.205460751,0.527565802,0.24770146,0.332535885,0.35678392,0.293184102,0,0.594612736,0.358072497,0.64851358,0.346660936,0.347030065,0.345991424,0.001440482,0.558157895,0.946972055,0.086208052,0.229752963,0.149368375,100,0
2013-09-06 14,0.178463681,0.28668942,0.524937029,0.27582477,0.455342903,0.29949979,0.293184102,0.61483952,0.263115316,0.37297973,0.514301031,0.33077211,0.332652923,0.32788711,0.499325458,0.658947368,0.950791792,0.16358632,0.20218831,0.136218857,100,0
2013-09-06 15,0.09352518,0.13447099,0.52144747,0.208761493,0.292663477,0.289617485,0.293184102,0.23497268,0.298442561,0.315955658,0.493743907,0.377494745,0.378759173,0.376222422,0.001440482,0.527126316,0.949032562,0.210437269,0.200898324,0.133064153,95,0
2013-09-06 16,0.721513112,0.846416382,0.518258416,0.54029205,0.736842105,0.31147541,0.331241379,0.01639344,0.732287199,0.424433898,0.657399878,0.330726021,0.337906462,0.309210394,0.001966377,0.531894737,0.947684874,0.041998477,0.403253537,0.325473389,95,0
2013-09-06 17,0.086098863,0.149146758,0.515224099,0.194159005,0.289473684,0.37121212,0.360091452,0.34343434,0.583082417,0.31194716,0.597176175,0.339285373,0.338688481,0.339962273,0.499073947,0.304736842,0.947548201,0.167891241,0.158298718,0.09418114,100,0
2013-09-06 18,0.078904618,0.174744027,0.511506322,0.17631152,0.28708134,0.2568306,0.345306025,0.93989071,0.302405986,0.432815709,0.513443741,0.336123927,0.335867724,0.337089241,0.499073947,0.510473684,0.948963859,0.255935244,0.171657061,0.124698454,100,0
2013-09-06 19,0.108609886,0.194197952,0.508336206,0.216333153,0.307017544,0.245,0.33481959,0.975,0.767300361,0.408993828,0.685035028,0.383434843,0.382710038,0.384049771,0.000388693,0.526153684,0.949952295,0.037539135,0.243150527,0.218673965,95,0
2013-09-06 20,0.074727315,0.146416382,0.505381722,0.179015684,0.255183413,0.340101525,0.3212357,0,0.769685835,0.46485051,0.71218182,0.387926124,0.387005388,0.388216365,0.499051082,0.524526316,0.9475989,0.02059638,0.137520092,0.148998294,95,0
2013-09-06 21,0.089347877,0.178156997,0.501896273,0.21200649,0.314992026,0.335858585,0.297389707,0.54040404,0.627489564,0.373909903,0.617491601,0.320573421,0.320996632,0.320731571,0.000708803,0.339473684,0.948211226,0.164218028,0.194800233,0.147519095,100,0
2013-09-06 22,0.16686006,0.224573379,0.497770257,0.365603029,0.484848485,0.269035535,0.306633498,0.26903553,0.669284008,0.421165979,0.658546907,0.357398939,0.35812297,0.356020612,0.499028218,0.525891053,0.947255318,0.044483529,0.261469706,0.254495314,100,0
2013-09-06 23,0.484799257,0.610921502,0.495325182,0.437533802,0.641148325,0.301630435,0.30305813,0.43478261,0.318896913,0.375375052,0.518935123,0.325132485,0.326297576,0.319957011,0.000480153,0.478947368,0.947051132,0.130441663,0.146018084,0.108400257,95,0
2013-09-07 00,0.096310049,0.154607509,0.491757023,0.211465657,0.294258373,0.269035535,0.301638008,0.17258883,0.227884457,0.305474142,0.492372195,0.398751142,0.398141567,0.398756937,0.000594478,0.395789474,0.948572993,0.141928549,0.180343999,0.129349104,95,0
2013-09-07 01,0.201670921,0.307167235,0.487500599,0.316387236,0.495215311,0.220108695,0.307995145,1,0.694447297,0.395203835,0.661190479,0.34576267,0.343157152,0.348135266,0.999657031,0.530268421,0.947611744,0.032786251,0.339243194,0.247646159,95,0
2013-09-07 02,0.122534231,0.202730375,0.484710565,0.234180638,0.354864434,0.298125,0.308008859,0.50791667,0.76426171,0.431715675,0.67718225,0.350121241,0.352356806,0.348722805,0.498913895,0.526489474,0.951587483,0.064585414,0.470317362,0.431045357,100,0
2013-09-07 03,0.10605709,0.204778157,0.479856399,0.221741482,0.342902711,0.333333335,0.34158303,1,0.614851817,0.427453886,0.61826639,0.336986272,0.338391668,0.336160358,0.99906255,0.525693684,0.948686896,0.060297233,0.469211169,0.469467957,85,0
2013-09-07 04,0.07519146,0.14778157,0.477183105,0.180638183,0.259968102,0.285353535,0.306183244,0.94444444,0.922950767,0.418094868,0.763831561,0.383975619,0.383233632,0.384544792,0.498868165,0.526007368,0.945228264,0.014783885,0.134472764,0.147616834,95,0
2013-09-07 05,0.0983987,0.207508532,0.472535157,0.205516495,0.431419458,0.342391305,0.302646713,0.89673913,0.645460883,0.428716442,0.630433727,0.340418059,0.342000168,0.339203162,0.999474114,0.525405789,0.94935576,0.049550249,0.402423605,0.348904045,95,0
2013-09-07 06,0.126479462,0.203071672,0.468777046,0.21957815,0.300637959,0.31016043,0.306947899,0.9144385,0.521024148,0.403654188,0.580709301,0.41792509,0.416985158,0.418226983,0.499005353,0.243157895,0.952239185,0.307425539,0.082285005,0.09823084,95,0
2013-09-07 07,0.091900673,0.205119454,0.465619625,0.168739859,0.373205742,0.37771739,0.297709698,0.76630435,0.262001056,0.475874253,0.515594757,0.352900252,0.357030314,0.349390861,0.499005353,0.5301,0.947865212,0.071528561,0.066765806,0.09444416,95,0
2013-09-07 08,0.024599675,0.1,0.458644935,0.076257436,0.198564593,0.339673915,0.305938056,0.73913043,0.163014702,0.507703812,0.539166983,0.369552965,0.373059841,0.366537226,0.999291197,0.228947368,0.951829707,0.037807805,0.014168664,0.060810574,85,0
2013-09-07 09,0.101647714,0.213993174,0.457402004,0.179556517,0.372408293,0.3675,0.30756727,0.93,0.573007672,0.491556041,0.638267724,0.355380311,0.358002814,0.353102571,0.499005353,0.594736842,0.950747085,0.039612184,0.071790053,0.089878867,95,0
2013-09-07 10,0.08586679,0.20443686,0.452548814,0.169821525,0.349282297,0.30033347,0.294635641,0.52938724,0.396951266,0.416447651,0.555234403,0.345898322,0.348146098,0.344381234,0.999314061,0.502052632,0.951687525,0.145520213,0.227155098,0.177138373,95,0
2013-09-07 11,0.107913669,0.21331058,0.448815836,0.219037317,0.384370016,0.336065575,0.293184102,0,0.667786893,0.450950453,0.668955175,0.364297735,0.366434155,0.362461458,0.499096812,0.525965789,0.947768843,0.042764315,0.362234064,0.318586612,85,0
2013-09-07 12,0.086330935,0.181569966,0.444590664,0.214169822,0.335725678,0.24863388,0.31221274,0.09836066,0.616658699,0.446087234,0.639457654,0.360260413,0.36041398,0.360767598,0.499119676,0.527242105,0.949600624,0.056332618,0.49289026,0.536538526,85,0
2013-09-07 13,0.04339754,0.134812287,0.440204243,0.097349919,0.252791069,0.222826085,0.317869174,0,0.200388189,0.389979251,0.503890743,0.36877013,0.372744409,0.365810102,0.500011426,0.375789474,0.947871327,0.070397435,0.124228739,0.135148429,85,0
2013-09-07 14,0.060802971,0.149146758,0.435498971,0.130340725,0.302232855,0.218592965,0.306117922,0.0201005,0.895273754,0.449258275,0.759975604,0.365491814,0.369297447,0.362606263,0.499051082,0.519473684,0.943879902,0.007696224,0.138181403,0.142274882,80,0
2013-09-07 15,0.148294268,0.274744027,0.43126977,0.239048134,0.448963317,0.265151515,0.314594454,0.03030303,0.583492965,0.419809757,0.637937272,0.375900232,0.379030056,0.372100104,0.499279729,0.511578947,0.945215868,0.033097712,0.060705648,0.07844933,80,0
2013-09-07 16,0.105592945,0.198293515,0.42789159,0.20443483,0.379585327,0.314791665,0.317282217,0.5775,0.827197279,0.406674881,0.708738153,0.366481303,0.36972552,0.363378793,0.999451249,0.518315789,0.945460354,0.045401176,0.406099322,0.311021468,90,0
2013-09-07 17,0.0983987,0.178156997,0.420931039,0.21957815,0.297448166,0.345945945,0.293184102,0.86486486,0.261568223,0.423239342,0.497785582,0.445179471,0.444433874,0.445104367,0.499691322,0.352631579,0.948379831,0.224283326,0.063645477,0.078884466,70,0
2013-09-07 18,0.078440473,0.203071672,0.417958248,0.163872363,0.337320574,0.268817205,0.293184102,0.69354839,0.249859622,0.420784823,0.472393774,0.363652013,0.365945114,0.362059763,0.499416916,0.534526316,0.947189755,0.122901825,0.081650747,0.083804455,80,0
2013-09-07 19,0.1051288,0.195904437,0.412910016,0.182801514,0.3476874,0.26767677,0.293184102,0.74242424,0.578523268,0.427122328,0.579306729,0.371947969,0.370859011,0.372970542,0.49914254,0.479526316,0.946978741,0.049006852,0.089353305,0.102310203,80,0
2013-09-07 20,0.139475516,0.283276451,0.40771027,0.225527312,0.48245614,0.28804348,0.293184102,0.77173913,0.704252587,0.410753996,0.653659983,0.3835885,0.38738749,0.380170717,0.498982488,0.525530526,0.947122897,0.032219829,0.299639242,0.22623279,70,0
2013-09-07 21,0.073799025,0.193856655,0.403259431,0.148729043,0.325358852,0.35279188,0.293184102,0.50761421,0.775418313,0.510066,0.732271966,0.374004375,0.378941991,0.371360582,0.498913895,0.528394737,0.948064872,0.018720011,0.099806459,0.100407384,70,0
2013-09-07 23,0.063123695,0.191808874,0.390574123,0.138994051,0.314194577,0.3071066,0.293184102,0.23350254,0.583642282,0.416234529,0.621273088,0.384555969,0.380697233,0.388169038,0.999314061,0.529842105,0.951027559,0.119598354,0.222746929,0.169710763,70,0
2013-09-08 00,0.123926665,0.265187713,0.388078286,0.203893997,0.455342903,0.3099208,0.293184102,0.53730721,0.710377158,0.386426924,0.691312576,0.392899904,0.396743204,0.389676569,0.49914254,0.534210526,0.953919236,0.032673843,0.306648138,0.246497503,90,0
2013-09-08 01,0.169180784,0.257337884,0.380659338,0.292049757,0.448963317,0.33423913,0.293184102,0.76086957,0.691393546,0.411293782,0.661623289,0.406908304,0.407471358,0.405971705,0.499508405,0.524778947,0.947907784,0.034792949,0.389653572,0.277796948,70,0
2013-09-08 02,0.071014156,0.145051195,0.376087308,0.160086533,0.234449761,0.26612903,0.293184102,0.80645161,0.249989534,0.446936308,0.527818205,0.450103926,0.44919534,0.450411567,0.000182909,0.508210526,0.95169062,0.07878501,0.016240915,0.069046422,70,0
2013-09-08 03,0.086098863,0.220819113,0.370745247,0.175770687,0.431419458,0.32588598,0.293184102,0.5146379,0.381226441,0.37266131,0.541403875,0.384984986,0.38680698,0.384146349,0.99906255,0.461578947,0.948522987,0.207891208,0.221133731,0.177850806,70,0
2013-09-08 04,0.656532838,0.795221843,0.362652737,0.578150352,0.824561404,0.376262625,0.293184102,0.38888889,0.765024686,0.407455758,0.731133687,0.404367278,0.410784931,0.382352072,0.001417617,0.535315789,0.947978175,0.042970729,0.318541147,0.271071325,70,0
2013-09-08 05,0.099791135,0.164163823,0.356888067,0.234180638,0.355661882,0.31823926,0.293184102,0.47388374,0.694248097,0.409615202,0.654506232,0.414909919,0.417084636,0.413262676,0.499325458,0.525458421,0.949658904,0.026949898,0.269694298,0.218833461,62.5,0
2013-09-08 06,0.141564168,0.207849829,0.35067035,0.285559762,0.401913876,0.34864865,0.293184102,0.90810811,0.568867956,0.36239715,0.596904067,0.455137254,0.456757615,0.452233881,0.499233999,0.610526316,0.946154361,0.157291557,0.127138222,0.119884162,62.5,0
2013-09-08 07,0.114875841,0.219795222,0.342746569,0.220118983,0.419457735,0.3275,0.293184102,0,0.887866985,0.485705696,0.778843436,0.426032933,0.42673785,0.424702211,0.499233999,0.542210526,0.948620781,0.005253669,0.09103106,0.115807821,62.5,0
2013-09-08 08,0.061499188,0.141296928,0.336634495,0.124932396,0.20414673,0.25255102,0.293184102,0.85714286,0.279319144,0.498322856,0.603803695,0.423560694,0.424812604,0.42313081,0.499005353,0.454210526,0.952833796,0.062411413,0.136906446,0.124202077,62.5,0
2013-09-08 09,0.501044326,0.634812287,0.329627778,0.426717144,0.626794258,0.344262295,0.293184102,0.96174863,0.302488765,0.343908956,0.549608093,0.420313483,0.423748879,0.416397631,0.001669132,0.377894737,0.948526168,0.155963097,0.145560605,0.139034783,62.5,0
2013-09-08 10,0.171501508,0.254266212,0.322193421,0.296917253,0.448963317,0.236263735,0.293184102,0,0.684769154,0.365206106,0.678726396,0.412363363,0.409139172,0.415119462,0.498959624,0.533052632,0.949292585,0.031123063,0.198642279,0.119596436,62.5,0
2013-09-08 11,0.129496403,0.229692833,0.31435638,0.23255814,0.411483254,0.347826085,0.293184102,0,0.303690878,0.462765142,0.541459686,0.411087305,0.413231625,0.40922368,0.499622728,0.535052632,0.946096706,0.062369334,0.03818657,0.066973126,62.5,0
2013-09-08 12,0.094221397,0.179180887,0.307651097,0.229313142,0.332535885,0.29932404,0.293184102,0.58639628,0.627204886,0.450430558,0.642890328,0.462353944,0.462887976,0.462144075,0.49914254,0.525089474,0.94938162,0.049650429,0.580287115,0.512468469,62.5,0
2013-09-08 15,0.076351822,0.13890785,0.278428547,0.047052461,0.042264753,0.267857145,0.293184102,0.21938776,0.482669378,0.920979778,0.724040487,0.422057576,0.425617161,0.420429879,0.001829187,0.492052632,0.949022306,0.591264356,0.626150621,0.485292844,50,0
2013-09-08 16,0.123694593,0.279863481,0.267231549,0.088696593,0.20015949,0.350253805,0.293184102,0.39086294,0.364728307,0.705304586,0.642749034,0.417120801,0.422759983,0.414063058,0.499119676,0.436315789,0.950519873,0.134943678,0.096130456,0.187490075,50,0
2013-09-08 17,0.066836853,0.192491468,0.251929695,0.107084911,0.267942584,0.264102565,0.288913795,0.25641026,0.368534782,0.488181545,0.548066396,0.443472323,0.443643794,0.441794064,0.498685248,0.518263158,0.944005061,0.067205778,0.015055708,0.03082479,50,0
2013-09-08 18,0.164539336,0.215017065,0.250060936,0.291508924,0.405901116,0.23770492,0.283669783,0.18032787,0.723780146,0.436592746,0.66272767,0.471929626,0.471354685,0.47136473,0.498685248,0.527226316,0.947397691,0.010595052,0.047180975,0.089658149,50,0
2013-09-08 19,0.255047575,0.293515358,0.657039792,0.076798269,0.070175439,0.33838384,0.293184102,0.36868687,0.745315933,0.943236497,0.821681958,0.485343193,0.486694384,0.481969424,0.499416916,0.206842105,0.947367234,0.215461969,0.652387212,0.491148177,100,0
2013-09-08 20,0.152935716,0.216723549,0.643336046,0.336398053,0.459330144,0.308290155,0.293184102,0.05699482,0.615499336,0.392931443,0.631258456,0.53887462,0.538350729,0.538458097,0.499051082,0.567315789,0.946779229,0.114256258,0.080550279,0.045197912,75,0
2013-09-08 21,0.094221397,0.14334471,0.626731738,0.21200649,0.29984051,0.298913045,0.363947975,0.875,0.697037995,0.387173094,0.678903906,0.528325249,0.528475344,0.527711942,0.000777398,0.521410526,0.947601404,0.031547883,0.355262384,0.260394036,75,0
2013-09-08 22,0.1051288,0.203412969,0.606444987,0.235262304,0.362041467,0.37878788,0.36888499,0.45454545,0.72628956,0.423853551,0.635389887,0.511894255,0.513740039,0.510257881,0.499073947,0.52623,0.949633297,0.055059472,0.396953903,0.355419635,75,0
2013-09-08 23,0.119517289,0.199658703,0.588982105,0.189832342,0.271132376,0.34848485,0.36888499,0.72727273,0.499704304,0.453327629,0.569839897,0.55798647,0.557245326,0.558437985,0.49918827,0.537894737,0.947945957,0.064182909,0.081175806,0.081162304,75,0
2013-09-09 00,0.173822233,0.22116041,0.570292904,0.295294754,0.398724083,0.3172043,0.36888499,0,0.875923922,0.49279702,0.766037013,0.547034261,0.547368161,0.546310449,0.49918827,0.511631579,0.949069342,0.011915088,0.218234125,0.1667356,75,0
2013-09-09 01,0.142956602,0.207167235,0.534680389,0.279069767,0.393141946,0.25515464,0.36888499,0.57731959,0.241865618,0.335071172,0.478904531,0.544797591,0.547051712,0.54167728,0.49918827,0.522194737,0.951775395,0.195704424,0.149553235,0.18411574,75,0
2013-09-09 02,0.236481782,0.481228669,0.50773032,0.354245538,0.752791069,0.32835821,0.36888499,0.88557214,0.477070763,0.44323978,0.586498332,0.539797449,0.544212016,0.536362917,0.49918827,0.581578947,0.94405788,0.040810198,0.05443636,0.086969053,75,0
2013-09-09 03,0.257368299,0.488054608,0.457957957,0.338561385,0.688995215,0.282608695,0.36888499,0.2173913,0.482503623,0.368147921,0.566284112,0.520607576,0.523339938,0.516627886,0.999291197,0.533736842,0.944550777,0.094197221,0.155105387,0.124035433,75,0
2013-09-09 15,0.16686006,0.209215017,0.808111461,0.310438075,0.314992026,0.315789475,0.212702106,0.62105263,0.461380059,0.483348257,0.599104677,0.087081787,0.087674391,0.086104746,0.498319414,0.337894737,0.966425015,0.221864034,0.03873523,0.012792905,100,0
2013-09-09 16,0.132977489,0.162457338,0.762204827,0.316928069,0.310207337,0.252747255,0.212907886,0.43406593,0.736140489,0.486060815,0.709241992,0.072661238,0.073614128,0.071405368,0.498319414,0.522194737,0.941135052,0.013058855,0.062941653,0.088216553,75,0
2013-09-09 17,0.157577164,0.166211604,0.758235347,0.358572201,0.344497608,0.26649746,0.252835913,0.67005076,0.907232803,0.494703761,0.804847798,0.091554427,0.092397319,0.090149348,0.499051082,0.52544,0.943476786,0.014342448,0.103819988,0.140663897,85,0
2013-09-09 18,0.164539336,0.186348123,0.752475846,0.379664684,0.331738437,0.282608695,0.273847462,0.51630435,0.335923214,0.424782076,0.566662233,0.107003737,0.107622319,0.10547308,0.001897782,0.531578947,0.945559604,0.101612011,0.054653219,0.193703956,85,0
2013-09-09 19,0.093989325,0.203412969,0.750051035,0.209843158,0.342902711,0.26199416,0.267192516,0.53483521,0.41349332,0.404704693,0.577556261,0.113732833,0.114875331,0.111613835,0.49918827,0.508631579,0.949571562,0.094717235,0.079540134,0.071647949,100,0
2013-09-09 20,0.185425853,0.344709898,0.745797523,0.331530557,0.608452951,0.243589745,0.267174053,0,0.688856747,0.433924753,0.675982495,0.114885485,0.115746449,0.11302451,0.999245467,0.534631579,0.939548155,0.066148187,0.34397844,0.341920359,85,0
2013-09-09 21,0.224878162,0.300341297,0.742968426,0.394267171,0.494417863,0.279891305,0.289069923,0.01086957,0.49946728,0.372928889,0.617195374,0.105199526,0.106993555,0.10191131,0.499302593,0.256842105,0.940667503,0.091269431,0.152658249,0.111666426,100,0
2013-09-09 22,0.159897888,0.197610922,0.739557449,0.351000541,0.410685805,0.26010101,0.269479784,0.51515152,0.760106272,0.442970042,0.729056206,0.098515269,0.099357263,0.097069595,0.001554807,0.526174737,0.944303905,0.061493702,0.4538802,0.481275533,100,0
2013-09-10 01,0.213274542,0.395904437,0.733748462,0.309897242,0.583732057,0.319796955,0.248993228,1,0.498091502,0.467727997,0.655140456,0.126930308,0.128169341,0.124034832,0.001920647,0.608421053,0.949423688,0.094397107,0.093850651,0.094314566,100,0
2013-09-10 02,0.145973544,0.23447099,0.731478212,0.286641428,0.435406699,0.297435895,0.217483214,0.86666667,0.774792106,0.464990414,0.746882386,0.104962968,0.106719741,0.102899742,0.499325458,0.526218947,0.94491322,0.049047564,0.402503621,0.412074001,100,0
2013-09-10 03,0.132049199,0.208191126,0.729781669,0.265008112,0.377990431,0.277141645,0.217483214,0.46480068,0.643124846,0.461499696,0.692484407,0.106944844,0.10798138,0.105703539,0.499325458,0.5247,0.949223466,0.044649231,0.588647978,0.496221067,100,0
2013-09-10 04,0.15525644,0.19556314,0.727833197,0.275283937,0.342902711,0.281772575,0.217483214,0.55434783,0.299927532,0.439727122,0.541281082,0.132104704,0.133406449,0.13015885,0.499279729,0.499052632,0.943974118,0.060809174,0.09885815,0.12630229,100,0
2013-09-10 05,0.152935716,0.261774744,0.725742495,0.268793943,0.441786284,0.296954315,0.217483214,0.36040609,0.557907888,0.414598499,0.65255333,0.11916986,0.121077592,0.116708194,0.49914254,0.618947368,0.944157304,0.02941465,0.054003788,0.073262766,100,0
2013-09-10 06,0.134834068,0.217064846,0.723434446,0.265548945,0.406698565,0.26530612,0.217483214,0.42346939,0.790985909,0.396982666,0.733155497,0.113547719,0.114187757,0.112447817,0.001394752,0.525825842,0.946833778,0.03241259,0.31376525,0.235417984,100,0
2013-09-10 07,0.176142957,0.208532423,0.721964741,0.30773391,0.372408293,0.281420765,0.217483214,0.49726776,0.306674944,0.404770628,0.56745656,0.110685693,0.110504653,0.110136859,0.498959624,0.100526316,0.94569226,0.068640714,0.06077364,0.105444586,100,0
2013-09-10 08,0.099791135,0.150170648,0.720330142,0.227690644,0.306220096,0.282608695,0.217483214,0.65217391,0.32733436,0.262794825,0.588543878,0.200047252,0.199344519,0.199790941,0.499325458,0.155263158,0.94559646,0.157588361,0.182975646,0.145182504,100,0
2013-09-10 10,0.106753307,0.163481229,0.71701952,0.257436452,0.363636364,0.25136612,0.217483214,0.56284153,0.624872421,0.383548858,0.654672393,0.122039545,0.122054811,0.122154686,0.499256864,0.527794737,0.950383733,0.056403006,0.332040055,0.353365832,100,0
2013-09-10 11,0.090740311,0.200682594,0.715864513,0.169280692,0.287878788,0.25,0.217483214,0.87373737,0.928916138,0.451210211,0.841025734,0.110863669,0.112440106,0.109546079,0.002103567,0.534473684,0.943595001,0.013607239,0.161145792,0.175775853,100,0
2013-09-10 12,0.236481782,0.276450512,0.714174465,0.405083829,0.497607656,0.30050505,0.280567287,0.71212121,0.785988898,0.474433235,0.781768998,0.125421252,0.125263139,0.124213429,0.499165405,0.533210526,0.947559015,0.019626861,0.135281653,0.154601607,100,0
2013-09-10 13,0.134369923,0.203754266,0.712707196,0.246078962,0.303030303,0.227272725,0.275979354,0.68686869,0.856270623,0.411938829,0.78023248,0.11648915,0.114723626,0.118538119,0.498799571,0.536526316,0.945820973,0.027984819,0.166166031,0.22019132,100,0
2013-09-10 14,0.072406591,0.115358362,0.711506772,0.163331531,0.235247209,0.263894695,0.280815089,0.5273715,0.52877656,0.436891578,0.669694598,0.11868159,0.119714591,0.11803064,0.499348323,0.369473684,0.948682173,0.141303724,0.087329292,0.158216706,100,0
2013-09-10 15,0.733116732,0.849829352,0.709690959,0.621416982,0.832535885,0.31043956,0.274466849,0.16483516,0.669450833,0.415257404,0.68382485,0.125271102,0.133858771,0.105588296,0.000937453,0.526258421,0.944733569,0.039171225,0.393661948,0.330318687,100,0
2013-09-10 16,0.127407751,0.195221843,0.708453824,0.223904813,0.277511962,0.296954315,0.284345927,0.55837563,0.561773158,0.445995631,0.636644415,0.125627624,0.126074207,0.124730358,0.499051082,0.436315789,0.94364246,0.041130206,0.09257369,0.105799577,100,0
2013-09-10 17,0.087259225,0.207849829,0.707110617,0.180638183,0.398724083,0.247252745,0.293184102,0.37912088,0.318509052,0.372255704,0.554291013,0.115347977,0.117919014,0.11297717,9.14E-05,0.5228,0.945597303,0.188125295,0.183220989,0.155227006,100,0
2013-09-10 18,0.094221397,0.153924915,0.705605467,0.229853975,0.322966507,0.25,0.293184102,0.48913043,0.690899505,0.431280418,0.689873078,0.121748067,0.122348329,0.120937602,0.498868165,0.522,0.943923219,0.034940015,0.231745914,0.237281818,100,0
2013-09-10 19,0.121605941,0.248464164,0.704168054,0.210383991,0.43460925,0.296954315,0.293184102,0.47715736,0.56466525,0.448120222,0.664491123,0.126589132,0.127906571,0.125116645,0.000823128,0.608947368,0.94255975,0.03474559,0.053455702,0.072586038,100,0
2013-09-10 20,0.176142957,0.22116041,0.702639147,0.321254732,0.421052632,0.284530385,0.293184102,0.43646409,0.778314579,0.488792636,0.748916471,0.133474325,0.133212027,0.131322455,0.499371187,0.525662105,0.948740899,0.017835123,0.113677819,0.122088139,100,0
2013-09-10 21,0.138315154,0.275767918,0.701613418,0.23255814,0.468102073,0.247252745,0.293184102,0.67032967,0.484117361,0.35418262,0.627435116,0.119211784,0.120722086,0.117813418,0.499348323,0.533894737,0.945261756,0.10473316,0.208221844,0.120330278,100,0
2013-09-10 22,0.215595266,0.406143345,0.700270405,0.305570579,0.628389155,0.258152175,0.293184102,1,0.738714886,0.335362996,0.745070049,0.136969394,0.137637843,0.135586029,0.000365828,0.532947368,0.945048429,0.011352936,0.230206147,0.14355724,100,0
2013-09-10 23,0.176142957,0.368600683,0.698748592,0.29259059,0.633971292,0.284153005,0.288220109,0.50273224,0.673949129,0.441164166,0.723754908,0.130030439,0.130365433,0.128432676,0.999291197,0.526510526,0.944600586,0.042012131,0.358876263,0.344347559,100,0
2013-09-11 00,0.094453469,0.219795222,0.69760413,0.175770687,0.403508772,0.2893401,0.284345927,0.46192893,0.884388428,0.479267506,0.798405305,0.116201659,0.118512749,0.114359107,0.499233999,0.543157895,0.943960659,0.003714399,0.118181177,0.112533417,100,0
2013-09-11 01,0.271292643,0.518771331,0.696227436,0.415900487,0.824561404,0.25888325,0.284345927,0.80203046,1,0.478368044,0.842905278,0.147637264,0.14835368,0.145619023,0.499096812,0.496947368,0.945544944,0.056443957,0.123366887,0.088230279,100,0
2013-09-11 02,0.120213507,0.196587031,0.69490829,0.248783126,0.319776715,0.24863388,0.287392777,0.63387978,0.780838817,0.383690089,0.727303541,0.148172958,0.149055432,0.147066763,0.000868858,0.526152105,0.944962727,0.032063503,0.272607073,0.195711386,100,0
2013-09-11 03,0.121838013,0.199317406,0.693649454,0.246619794,0.369218501,0.26142132,0.281271779,0.47208122,0.759096533,0.426056077,0.695077413,0.128702605,0.130545395,0.126881665,0.498913895,0.525221053,0.945635697,0.07564505,0.402535542,0.421924665,100,0
2013-09-11 04,0.07519146,0.116382253,0.692013908,0.181719849,0.255183413,0.292746115,0.293184102,0.52849741,0.87588153,0.431533746,0.776079071,0.144639062,0.142978867,0.146124388,0.499256864,0.516789474,0.945458067,0.018255785,0.125711106,0.156914855,100,0
2013-09-11 05,0.117196565,0.184300341,0.690843142,0.214169822,0.311802233,0.275353015,0.289718122,0.54172015,0.350446843,0.356177693,0.571216732,0.113336102,0.114239026,0.112919389,0.001829187,0.526242632,0.94687066,0.282429403,0.225235721,0.164877532,100,0
2013-09-11 06,0.124854955,0.183276451,0.689546272,0.254191455,0.327751196,0.26142132,0.288957149,0.64974619,0.791858205,0.437996148,0.705535696,0.170888404,0.169009201,0.172460809,0.498982488,0.533368421,0.944956734,0.006329303,0.120853905,0.110279475,100,0
2013-09-11 07,0.090276166,0.180887372,0.688684552,0.219037317,0.340510367,0.25879397,0.293184102,0.3718593,0.756795199,0.414739676,0.715949247,0.128936201,0.129422451,0.128556012,0.499051082,0.526821053,0.948931162,0.053755224,0.552107242,0.50454229,100,0
2013-09-11 08,0.102808076,0.161433447,0.687035899,0.241752299,0.352472089,0.30154639,0.293184102,0.45876289,0.595449756,0.372540272,0.613667401,0.128794775,0.129170085,0.128452794,0.499028218,0.535421053,0.945507297,0.189811213,0.173053115,0.125351304,100,0
2013-09-11 09,0.125087027,0.200341297,0.685822548,0.249323959,0.370015949,0.280205655,0.291465101,0.57883462,0.642497987,0.400926675,0.66547732,0.1306502,0.131314213,0.129813863,0.499028218,0.526747368,0.948617568,0.047098553,0.420754808,0.342449953,100,0
2013-09-11 10,0.042701323,0.127986348,0.684422957,0.108166577,0.259968102,0.294416245,0.270896531,0.5177665,0.279980748,0.384043851,0.582187016,0.149144191,0.146393649,0.151855316,0.002103567,0.385263158,0.946795911,0.087699903,0.09614248,0.093784713,100,0
