0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
3.65E-13,1.39E-11,0.650317963,6.51E-14,4.57E-12,0.007488565,0.003664117,0.052791606,0.011364429,0.029371637,0.000218871,0.031376163,0.033450145,0.03210039,0.076726119,7.46E-12,0.017313806,0.000547026,0.053254071,1.51E-05
3.63E-13,1.38E-11,0.650708059,6.47E-14,4.49E-12,0.007512383,0.003422886,0.052796778,0.011249424,0.029140217,0.000218837,0.031395273,0.033489893,0.032094671,0.076762745,7.45E-12,0.017323511,0.000546551,0.053323668,1.51E-05
3.77E-13,1.41E-11,0.64936603,6.48E-14,4.56E-12,0.006995654,0.003784278,0.05388206,0.009674903,0.028915833,0.000190812,0.032084742,0.034520032,0.032697972,0.07569292,9.19E-12,0.017574421,0.000579324,0.054027172,1.38E-05
3.49E-13,1.29E-11,0.647973185,6.28E-14,4.46E-12,0.007031716,0.003757124,0.053913661,0.009722399,0.029003704,0.000191776,0.032612242,0.035129624,0.032977074,0.075739743,9.20E-12,0.017555768,0.000581616,0.053796495,1.39E-05
3.12E-13,1.19E-11,0.647067675,5.87E-14,4.10E-12,0.006576065,0.004063029,0.054731859,0.009225381,0.028831643,0.000184567,0.032697328,0.034993748,0.033011278,0.075913426,1.00E-11,0.017958153,0.000620214,0.054110737,1.49E-05
3.35E-13,1.29E-11,0.63799159,6.02E-14,4.17E-12,0.006078511,0.004456175,0.05476074,0.008828929,0.029422071,0.000180591,0.033422312,0.035671481,0.033964963,0.076752297,1.03E-11,0.018071779,0.000658919,0.05972396,1.57E-05
3.73E-13,1.36E-11,0.629015142,6.72E-14,4.44E-12,0.005869118,0.005031144,0.054674077,0.008646802,0.030263853,0.000177843,0.035603609,0.037888068,0.036439862,0.077176963,9.37E-12,0.017638874,0.000682082,0.060877158,1.54E-05
3.28E-13,1.25E-11,0.62974156,6.11E-14,4.10E-12,0.005882138,0.005070235,0.054910932,0.008787255,0.029899767,0.000181517,0.035939554,0.038010778,0.036797767,0.077014148,1.02E-11,0.017051982,0.000663293,0.060033798,1.53E-05
3.98E-13,1.63E-11,0.624616571,7.40E-14,5.72E-12,0.005705214,0.00457941,0.055710377,0.009913424,0.030124002,0.000213609,0.034634679,0.037591829,0.03513397,0.076589673,1.16E-11,0.017671741,0.000621936,0.06687614,1.74E-05
3.88E-13,1.60E-11,0.625686762,6.59E-14,5.75E-12,0.005562981,0.003033561,0.055497088,0.010698724,0.03012977,0.000224937,0.034998169,0.038062294,0.035287109,0.077030158,1.23E-11,0.017617849,0.000540043,0.065613987,1.66E-05
3.98E-13,1.59E-11,0.621684492,7.90E-14,5.93E-12,0.005780824,0.00217941,0.055922074,0.010633572,0.030510345,0.000221869,0.035353055,0.038570151,0.035510037,0.076657447,1.23E-11,0.01768037,0.000547902,0.068730499,1.80E-05
3.74E-13,1.49E-11,0.614603836,8.00E-14,6.55E-12,0.006795621,0.002323272,0.055480261,0.00738167,0.039604371,0.000151806,0.035699317,0.039330631,0.035539833,0.076083315,1.06E-11,0.017567537,0.000806147,0.068614836,1.75E-05
7.94E-13,3.41E-11,0.614870683,1.04E-13,7.41E-12,0.005691623,0.00260017,0.055671202,0.008311904,0.031414123,0.000151395,0.036431266,0.042079712,0.036492532,0.075938494,6.58E-12,0.015832152,0.000503331,0.073993084,1.83E-05
7.86E-13,3.44E-11,0.617797459,9.33E-14,7.31E-12,0.005248737,0.002230914,0.04678405,0.009006815,0.028451941,0.000161572,0.038526435,0.044410788,0.039688247,0.081907833,8.10E-12,0.012674767,0.000494419,0.072598263,1.78E-05
7.15E-13,3.09E-11,0.594465525,9.24E-14,7.09E-12,0.004883841,0.001999686,0.063249353,0.009035446,0.029295519,0.00015966,0.03913113,0.044947231,0.039484626,0.077582813,8.60E-12,0.010457283,0.000502316,0.084786183,1.94E-05
7.32E-13,3.71E-11,0.579351912,7.51E-14,7.35E-12,0.004998762,0.002197374,0.080255701,0.00686988,0.032387349,0.000119459,0.039153507,0.044305383,0.040127522,0.075792209,6.79E-12,0.010349443,0.000529683,0.083543072,1.87E-05
5.67E-13,2.38E-11,0.562291942,7.97E-14,6.04E-12,0.005358203,0.00202389,0.06633665,0.009030376,0.028662694,0.000160848,0.045187165,0.051581222,0.043410739,0.085203755,6.49E-12,0.010795058,0.000444527,0.089490539,2.24E-05
5.88E-13,2.44E-11,0.556695662,8.75E-14,6.23E-12,0.006374522,0.001893257,0.062308135,0.009161265,0.029497482,0.000163776,0.047656317,0.055637427,0.044750437,0.083505989,7.06E-12,0.010680821,0.000463141,0.091191641,2.01E-05
5.12E-13,2.23E-11,0.557943201,6.53E-14,6.13E-12,0.006423423,0.002592022,0.062151612,0.00821159,0.029774662,0.000140067,0.047412954,0.054478155,0.045181527,0.082702982,7.95E-12,0.010562342,0.000538558,0.091866961,1.99E-05
8.35E-13,3.81E-11,0.56971846,9.10E-14,8.42E-12,0.006605981,0.005684352,0.061663886,0.007453318,0.031964079,0.000132223,0.046703901,0.054453869,0.044741595,0.06103024,1.09E-11,0.012219039,0.00048556,0.097122299,2.12E-05
8.49E-13,3.74E-11,0.572739749,8.93E-14,7.94E-12,0.006247686,0.003660495,0.062046477,0.006313321,0.039934702,0.00011603,0.046867219,0.055716514,0.042072176,0.057600062,1.08E-11,0.015133414,0.000456384,0.091076798,1.90E-05
9.35E-13,4.14E-11,0.568870968,1.23E-13,1.01E-11,0.007280397,0.008328414,0.065846398,0.005900875,0.031355886,0.000107855,0.046226863,0.055562378,0.040969035,0.062777734,1.09E-11,0.010290575,0.000516548,0.095946946,1.91E-05
8.88E-13,4.24E-11,0.568445993,1.00E-13,9.12E-12,0.007560998,0.009639413,0.065730013,0.005933724,0.030488443,0.000111969,0.045559693,0.051726788,0.041159232,0.06897492,1.15E-11,0.00844538,0.000557717,0.095644527,2.12E-05
8.55E-13,4.19E-11,0.581562124,9.22E-14,8.95E-12,0.009378362,0.005211416,0.055699062,0.006145223,0.028105257,0.000111711,0.047611654,0.053759394,0.042513232,0.058126966,1.10E-11,0.010265035,0.000487643,0.100998944,2.40E-05
7.48E-13,4.00E-11,0.581136119,7.69E-14,8.16E-12,0.007875067,0.005496099,0.053789436,0.007838332,0.022336977,0.000136619,0.049437241,0.056082991,0.042114733,0.059690971,1.19E-11,0.0102661,0.00047952,0.10329538,2.44E-05
6.37E-13,3.24E-11,0.580920793,6.42E-14,7.44E-12,0.007955917,0.008824407,0.05367226,0.007774173,0.019444849,0.000126927,0.049219694,0.056083219,0.041861871,0.060959828,1.17E-11,0.010225151,0.000454269,0.102454059,2.26E-05
8.07E-13,4.16E-11,0.590820431,7.11E-14,6.85E-12,0.00814566,0.009222078,0.052644088,0.009575266,0.013249353,0.000149665,0.047500489,0.053435241,0.041780489,0.061964165,5.82E-12,0.010214361,0.000373444,0.100900683,2.46E-05
8.15E-13,4.30E-11,0.591862318,6.96E-14,7.00E-12,0.007909033,0.009725504,0.052491492,0.009182476,0.013171578,0.000141461,0.046621884,0.052734672,0.041720249,0.062560436,5.91E-12,0.010217444,0.000372603,0.101263933,2.49E-05
7.88E-13,4.16E-11,0.599763688,6.87E-14,6.91E-12,0.008335988,0.010285713,0.052528121,0.009144926,0.012880142,0.000139982,0.04552388,0.051101456,0.041450823,0.062354591,6.34E-12,0.011253005,0.000383779,0.094830826,2.31E-05
7.95E-13,4.19E-11,0.600856777,7.02E-14,7.04E-12,0.008331193,0.007846798,0.052468487,0.009436678,0.012954261,0.000144964,0.045703382,0.051238955,0.041668404,0.062620509,6.75E-12,0.011038555,0.000382496,0.095285386,2.32E-05
7.96E-13,4.20E-11,0.600330452,6.96E-14,6.94E-12,0.009086754,0.00785821,0.05222972,0.009301717,0.013381296,0.000142257,0.045596698,0.051049002,0.041641319,0.062693053,6.51E-12,0.011026705,0.000391766,0.095247526,2.35E-05
7.92E-13,4.16E-11,0.602681947,7.15E-14,6.98E-12,0.008574608,0.007093128,0.052463762,0.00889899,0.01385126,0.000136375,0.045253847,0.05083109,0.040994768,0.060343073,6.24E-12,0.010971182,0.000378398,0.097503821,2.38E-05
8.13E-13,4.29E-11,0.595592393,7.09E-14,7.03E-12,0.008168187,0.006777156,0.05856115,0.00866038,0.013878676,0.000131544,0.044090953,0.05003125,0.039436521,0.058393775,6.16E-12,0.010881063,0.000357178,0.105008794,3.10E-05
8.31E-13,4.42E-11,0.59478397,7.36E-14,7.21E-12,0.00774131,0.007905134,0.069023302,0.008838465,0.012933284,0.000131397,0.045113644,0.051011881,0.039528609,0.057689079,6.80E-12,0.010877721,0.000347897,0.094048027,2.63E-05
8.98E-13,4.81E-11,0.578117135,7.98E-14,7.69E-12,0.006863797,0.021696397,0.071397222,0.007680375,0.014886963,0.000105276,0.044396592,0.050775369,0.037651942,0.059944429,7.47E-12,0.010994396,0.000286367,0.095178549,2.52E-05
8.56E-13,4.52E-11,0.560094568,7.59E-14,7.23E-12,0.007009263,0.036502176,0.073454953,0.007386615,0.018197466,0.000105192,0.042156847,0.048460879,0.035689555,0.062973318,6.82E-12,0.011519779,0.000261377,0.096163389,2.46E-05
8.26E-13,4.33E-11,0.543285232,7.45E-14,6.94E-12,0.006605845,0.037907313,0.075751374,0.006814428,0.01879238,8.95E-05,0.040723907,0.0465377,0.035188753,0.058519317,6.40E-12,0.010475766,0.000205913,0.119074492,2.81E-05
7.98E-13,4.18E-11,0.527353238,7.24E-14,6.75E-12,0.005867895,0.039467687,0.08324749,0.006779226,0.018529731,8.85E-05,0.040948967,0.046132405,0.035895729,0.059460695,6.62E-12,0.010145561,0.000207398,0.125846962,2.85E-05
7.89E-13,4.14E-11,0.530484434,7.15E-14,6.70E-12,0.005796118,0.045174058,0.076001159,0.006905262,0.018091263,8.70E-05,0.039308152,0.044101628,0.034343398,0.056682673,6.91E-12,0.010423304,0.000204618,0.132367428,2.95E-05
7.87E-13,4.12E-11,0.52939372,7.12E-14,6.65E-12,0.005584562,0.043975503,0.074155937,0.006950916,0.017911817,8.72E-05,0.041280966,0.046325326,0.036104689,0.057908685,6.91E-12,0.010398096,0.000201302,0.129692043,2.92E-05
7.52E-13,3.93E-11,0.54391946,6.82E-14,6.39E-12,0.005245873,0.046683117,0.0782196,0.006513613,0.016888965,8.14E-05,0.040212464,0.046616306,0.034391507,0.050757614,6.37E-12,0.010932257,0.00017724,0.119333197,2.74E-05
7.61E-13,3.97E-11,0.56190298,6.90E-14,6.42E-12,0.005606211,0.046005001,0.067206299,0.006811845,0.018703837,9.70E-05,0.037582667,0.044494854,0.031840822,0.050972407,6.48E-12,0.010765511,0.000201552,0.117781509,2.75E-05
7.65E-13,4.00E-11,0.569651433,6.97E-14,6.53E-12,0.00572383,0.045113326,0.061302158,0.006853274,0.018160158,9.86E-05,0.037791184,0.043810805,0.032684586,0.05118004,6.50E-12,0.010885113,0.000194578,0.116523181,2.78E-05
7.41E-13,3.94E-11,0.568748024,6.74E-14,6.52E-12,0.005773663,0.045577586,0.062279899,0.008168898,0.019659583,0.000120327,0.036574755,0.041134644,0.032114752,0.045425431,6.15E-12,0.009081772,0.000200198,0.125110961,2.95E-05
7.35E-13,3.89E-11,0.571786961,6.65E-14,6.44E-12,0.005615728,0.046903825,0.061848466,0.007966906,0.019708557,0.000116964,0.03685453,0.041504692,0.032574978,0.046856676,6.04E-12,0.00893438,0.00022574,0.119073117,2.85E-05
7.33E-13,3.88E-11,0.574520542,6.64E-14,6.40E-12,0.005553533,0.046694005,0.063018367,0.00795416,0.01965548,0.000116992,0.036558262,0.041128287,0.032388045,0.041625535,6.03E-12,0.008964922,0.000212196,0.121581161,2.85E-05
7.33E-13,3.88E-11,0.574506782,6.64E-14,6.40E-12,0.005555455,0.046694656,0.063021827,0.007954326,0.019656491,0.000116998,0.036558873,0.041129699,0.032388418,0.041628968,6.03E-12,0.008965052,0.000212217,0.121581722,2.85E-05
7.80E-13,4.22E-11,0.579682721,6.95E-14,6.89E-12,0.006587181,0.053865595,0.060281409,0.007913224,0.019548344,0.000116508,0.036652102,0.041132308,0.033338001,0.03419493,6.03E-12,0.008936817,0.000234522,0.117487722,2.86E-05
8.04E-13,4.49E-11,0.572464747,6.93E-14,7.27E-12,0.006249218,0.058418053,0.060987782,0.007939679,0.01957279,0.000114649,0.037062284,0.041304769,0.034476987,0.034059961,6.10E-12,0.008505051,0.000136296,0.118679391,2.83E-05
7.84E-13,4.38E-11,0.577229603,6.50E-14,6.85E-12,0.005522428,0.056397641,0.059954203,0.008112958,0.019470856,0.000116587,0.037079899,0.041198284,0.034984136,0.033796978,6.07E-12,0.008492018,0.000175698,0.117441266,2.74E-05
7.80E-13,4.35E-11,0.578684099,6.46E-14,6.79E-12,0.005441363,0.05613943,0.059599301,0.008206391,0.019521176,0.000118076,0.037021221,0.041104901,0.035023119,0.033648681,6.05E-12,0.008474761,0.000177337,0.116812817,2.73E-05
7.80E-13,4.35E-11,0.578681365,6.46E-14,6.79E-12,0.005441191,0.056139358,0.059599943,0.008206356,0.019521274,0.000118073,0.037021262,0.041104977,0.035023038,0.033649001,6.05E-12,0.008474981,0.000177381,0.116814474,2.73E-05
7.80E-13,4.35E-11,0.578686677,6.46E-14,6.79E-12,0.005439181,0.056139989,0.059598462,0.008206233,0.019521369,0.000118073,0.037021358,0.041104902,0.035023142,0.03364867,6.05E-12,0.008475154,0.000177338,0.116812127,2.73E-05
7.80E-13,4.35E-11,0.578681431,6.46E-14,6.79E-12,0.005439214,0.056142735,0.059599049,0.008206306,0.019521594,0.000118075,0.037021405,0.041104988,0.03502328,0.033648657,6.05E-12,0.008475214,0.000177324,0.116813402,2.73E-05
7.80E-13,4.35E-11,0.57868325,6.46E-14,6.79E-12,0.005439223,0.056140708,0.059599199,0.008206319,0.019521622,0.000118075,0.037021497,0.041105013,0.035023504,0.033648841,6.05E-12,0.008475203,0.000177342,0.116812878,2.73E-05
7.79E-13,4.35E-11,0.578755833,6.45E-14,6.78E-12,0.005411836,0.056311621,0.059581891,0.008186889,0.019655566,0.000118058,0.036939224,0.041025791,0.034944895,0.033661275,6.03E-12,0.008474357,0.000177902,0.116727606,2.73E-05
7.77E-13,4.33E-11,0.578032971,6.48E-14,6.81E-12,0.005294756,0.055786305,0.059908924,0.008154793,0.020915501,0.000115098,0.036600182,0.04055979,0.03487655,0.03314057,5.99E-12,0.008303796,0.000242926,0.118040739,2.71E-05
7.68E-13,4.31E-11,0.591003708,6.37E-14,6.67E-12,0.00573404,0.055536239,0.058630377,0.008040436,0.021976117,0.000112868,0.036020121,0.039843345,0.034398588,0.033971954,6.05E-12,0.00789397,0.000175102,0.106636894,2.62E-05
7.68E-13,4.31E-11,0.591003112,6.37E-14,6.67E-12,0.005736173,0.055533204,0.058629034,0.008040049,0.02197681,0.00011286,0.036021215,0.039844421,0.034400633,0.033971459,6.05E-12,0.00789373,0.00017474,0.106636317,2.62E-05
7.68E-13,4.31E-11,0.590997107,6.37E-14,6.67E-12,0.005734108,0.055535229,0.0586291,0.008039984,0.021977647,0.00011286,0.036021567,0.039844696,0.034401431,0.03397239,6.05E-12,0.007894298,0.000174748,0.106638592,2.62E-05
7.68E-13,4.31E-11,0.590997107,6.37E-14,6.67E-12,0.005734108,0.055535229,0.0586291,0.008039984,0.021977647,0.00011286,0.036021567,0.039844696,0.034401431,0.03397239,6.05E-12,0.007894298,0.000174748,0.106638592,2.62E-05
7.62E-13,4.30E-11,0.593944272,6.38E-14,6.80E-12,0.005616085,0.0560751,0.058001154,0.008394634,0.021893617,0.000116855,0.035248606,0.039562798,0.033062465,0.031870846,6.06E-12,0.007967798,0.000123093,0.108096146,2.65E-05
7.63E-13,4.27E-11,0.589335478,7.14E-14,7.33E-12,0.00581794,0.056393648,0.058149151,0.008210074,0.025690201,0.00011145,0.035534878,0.040373744,0.032866248,0.031706358,6.06E-12,0.007842565,0.000128519,0.107812467,2.73E-05
7.64E-13,4.30E-11,0.593632971,7.26E-14,7.66E-12,0.006047257,0.058268556,0.058076503,0.008113504,0.024907442,0.000112415,0.035007812,0.04047622,0.031966965,0.030535119,6.10E-12,0.00728058,0.00012485,0.105423063,2.67E-05
7.57E-13,4.26E-11,0.598502057,7.45E-14,7.70E-12,0.005559495,0.058008801,0.058531827,0.008179329,0.023806516,0.000113549,0.034063083,0.039638199,0.030961068,0.029906912,6.53E-12,0.007251862,0.000147705,0.105303683,2.59E-05
7.59E-13,4.27E-11,0.600817347,7.62E-14,7.94E-12,0.005780922,0.058023795,0.056740247,0.008201608,0.025134597,0.000112033,0.032992514,0.038647473,0.029879567,0.031106478,6.67E-12,0.007011727,0.000128848,0.105396239,2.66E-05
7.53E-13,4.24E-11,0.596094765,7.59E-14,7.89E-12,0.006090837,0.05847699,0.057912203,0.008561037,0.025405057,0.000117493,0.032608123,0.038303137,0.029498539,0.035358123,6.62E-12,0.005820298,0.000138636,0.105588245,2.65E-05
7.53E-13,4.28E-11,0.600884499,7.67E-14,8.10E-12,0.006077233,0.05562604,0.058160512,0.008435681,0.024665653,0.000114273,0.031493932,0.037362611,0.028319079,0.032935521,6.57E-12,0.006193172,0.000134406,0.109570268,2.71E-05
7.73E-13,4.57E-11,0.601004382,8.37E-14,9.08E-12,0.00620921,0.056601591,0.055608202,0.008516783,0.02543088,0.000116729,0.033687914,0.040227915,0.029676589,0.028965508,6.79E-12,0.006723701,0.000140579,0.107062185,2.78E-05
7.73E-13,4.57E-11,0.601004382,8.37E-14,9.08E-12,0.00620921,0.056601591,0.055608202,0.008516783,0.02543088,0.000116729,0.033687914,0.040227915,0.029676589,0.028965508,6.79E-12,0.006723701,0.000140579,0.107062185,2.78E-05
7.72E-13,4.59E-11,0.601106865,9.15E-14,9.28E-12,0.007250493,0.052813406,0.056095377,0.009528697,0.024899928,0.000125224,0.032901228,0.039585328,0.02912933,0.029356157,6.68E-12,0.006738832,0.000258068,0.110184586,2.65E-05
9.61E-13,6.09E-11,0.559488789,9.92E-14,1.10E-11,0.005725106,0.065908393,0.051065529,0.009068288,0.035302397,0.000130836,0.04342389,0.049192384,0.039355179,0.03279388,5.90E-12,0.005357558,0.000438325,0.102719425,3.00E-05
9.72E-13,6.12E-11,0.554484359,9.81E-14,1.10E-11,0.005759059,0.070418617,0.051301333,0.009551626,0.035986763,0.000129056,0.0445195,0.050251731,0.040762993,0.029872297,5.89E-12,0.005761806,0.000447543,0.100716403,3.69E-05
9.66E-13,6.11E-11,0.555933761,9.71E-14,1.10E-11,0.005859464,0.068729157,0.050628667,0.009378715,0.037524248,0.000132592,0.044678791,0.050568179,0.040447779,0.029666332,6.01E-12,0.005695706,0.000434236,0.100285891,3.65E-05
9.58E-13,6.05E-11,0.546570056,9.63E-14,1.08E-11,0.005767115,0.077608138,0.056723022,0.009164621,0.038309302,0.000125258,0.042763259,0.048460018,0.038925429,0.029853532,5.86E-12,0.005563369,0.000408126,0.099720342,3.84E-05
9.61E-13,6.05E-11,0.544692224,9.68E-14,1.08E-11,0.005625065,0.080944629,0.056591629,0.00912102,0.040421575,0.000128028,0.042158929,0.048197337,0.037621992,0.029480519,5.80E-12,0.00555909,0.00038997,0.099027886,4.01E-05
9.68E-13,6.09E-11,0.549226558,9.78E-14,1.09E-11,0.005656492,0.073951711,0.057477347,0.009173807,0.038702315,0.00012818,0.0421647,0.048416026,0.037319488,0.031049474,5.83E-12,0.005546698,0.000389013,0.100759442,3.87E-05
9.68E-13,6.09E-11,0.549226558,9.78E-14,1.09E-11,0.005656492,0.073951711,0.057477347,0.009173807,0.038702315,0.00012818,0.0421647,0.048416026,0.037319488,0.031049474,5.83E-12,0.005546698,0.000389013,0.100759442,3.87E-05
1.00E-12,6.29E-11,0.561776604,1.01E-13,1.13E-11,0.005786034,0.058452935,0.060225812,0.0095004,0.032790892,0.000127752,0.040591008,0.047683513,0.035381643,0.033662371,6.22E-12,0.005720046,0.000427125,0.107836921,3.69E-05
1.00E-12,6.32E-11,0.564203018,1.01E-13,1.13E-11,0.005854017,0.056828913,0.059793091,0.009541623,0.033095078,0.000128834,0.040321217,0.047386768,0.035171675,0.033281892,6.30E-12,0.005747639,0.000426372,0.108182387,3.75E-05
9.98E-13,6.28E-11,0.564397493,1.00E-13,1.12E-11,0.005785816,0.055305234,0.058467544,0.009542779,0.033134529,0.000131596,0.041467059,0.048355736,0.036600814,0.032742384,6.12E-12,0.005728564,0.00042627,0.107877043,3.71E-05
9.98E-13,6.29E-11,0.563692556,1.00E-13,1.13E-11,0.005821749,0.054608203,0.058346885,0.009510255,0.035936057,0.000128626,0.041195897,0.047816368,0.036699445,0.032723014,6.21E-12,0.005726862,0.000405568,0.107351232,3.73E-05
9.98E-13,6.29E-11,0.563692556,1.00E-13,1.13E-11,0.005821749,0.054608203,0.058346885,0.009510255,0.035936057,0.000128626,0.041195897,0.047816368,0.036699445,0.032723014,6.21E-12,0.005726862,0.000405568,0.107351232,3.73E-05
1.02E-12,6.42E-11,0.568814827,1.02E-13,1.15E-11,0.005908894,0.053917469,0.059727945,0.009712009,0.037080999,0.000132851,0.039630988,0.046271493,0.035103625,0.031799572,6.27E-12,0.005842733,0.000397662,0.105619581,3.94E-05
1.02E-12,6.44E-11,0.568397276,1.05E-13,1.19E-11,0.00541388,0.05550495,0.059567497,0.008585559,0.037116512,0.000118715,0.039733398,0.046524612,0.035109091,0.03185283,6.17E-12,0.005822177,0.000308531,0.105905168,3.98E-05
1.02E-12,6.44E-11,0.568397276,1.05E-13,1.19E-11,0.00541388,0.05550495,0.059567497,0.008585559,0.037116512,0.000118715,0.039733398,0.046524612,0.035109091,0.03185283,6.17E-12,0.005822177,0.000308531,0.105905168,3.98E-05
1.02E-12,6.44E-11,0.568397279,1.05E-13,1.19E-11,0.005413846,0.055504708,0.059567524,0.008585538,0.037116178,0.000118715,0.039733381,0.046524596,0.035109083,0.031852805,6.17E-12,0.005822179,0.000308531,0.105905831,3.98E-05
1.02E-12,6.44E-11,0.568281775,1.05E-13,1.19E-11,0.005415249,0.055477835,0.060206887,0.008580077,0.037388771,0.000117977,0.039599386,0.046376558,0.034981577,0.031732109,6.18E-12,0.005824781,0.000305562,0.105671573,3.99E-05
1.02E-12,6.44E-11,0.568282697,1.05E-13,1.19E-11,0.005415191,0.055481111,0.060208307,0.008580112,0.037376679,0.000117994,0.039601271,0.046378503,0.034983638,0.031729484,6.18E-12,0.005824711,0.000305589,0.105674829,3.99E-05
1.02E-12,6.45E-11,0.56865223,1.05E-13,1.19E-11,0.005432348,0.055599025,0.061910347,0.008594742,0.037793147,0.000118079,0.039192908,0.045989469,0.034609011,0.030901589,6.21E-12,0.005837455,0.000304152,0.105025365,4.01E-05
1.02E-12,6.45E-11,0.56865223,1.05E-13,1.19E-11,0.005432348,0.055599025,0.061910347,0.008594742,0.037793147,0.000118079,0.039192908,0.045989469,0.034609011,0.030901589,6.21E-12,0.005837455,0.000304152,0.105025365,4.01E-05
1.02E-12,6.44E-11,0.569349805,1.05E-13,1.19E-11,0.005419097,0.055981042,0.061274474,0.008586875,0.036411505,0.000118113,0.039399357,0.046157247,0.034816954,0.031341717,6.23E-12,0.00582994,0.00030305,0.104970494,4.03E-05
1.01E-12,6.35E-11,0.56738117,1.04E-13,1.19E-11,0.005589821,0.055673248,0.060582719,0.008921326,0.04013809,0.000117611,0.039242986,0.04582117,0.034741026,0.031556056,5.90E-12,0.005808935,0.000277569,0.104107335,4.09E-05
1.01E-12,6.35E-11,0.567378702,1.04E-13,1.19E-11,0.005591155,0.055660338,0.060515561,0.008921547,0.040188904,0.000117551,0.039221105,0.04580373,0.034715884,0.03154179,5.90E-12,0.00580918,0.000277359,0.104216376,4.08E-05
1.01E-12,6.35E-11,0.567378702,1.04E-13,1.19E-11,0.005591155,0.055660338,0.060515561,0.008921547,0.040188904,0.000117551,0.039221105,0.04580373,0.034715884,0.03154179,5.90E-12,0.00580918,0.000277359,0.104216376,4.08E-05
1.01E-12,6.35E-11,0.567395663,1.04E-13,1.19E-11,0.005591798,0.055660089,0.060622376,0.008922411,0.040199776,0.000117495,0.039219372,0.04579703,0.034711268,0.031398537,5.89E-12,0.005809886,0.000276131,0.104237353,4.08E-05
1.01E-12,6.35E-11,0.567395663,1.04E-13,1.19E-11,0.005591798,0.055660089,0.060622376,0.008922411,0.040199776,0.000117495,0.039219372,0.04579703,0.034711268,0.031398537,5.89E-12,0.005809886,0.000276131,0.104237353,4.08E-05
1.01E-12,6.35E-11,0.567395663,1.04E-13,1.19E-11,0.005591798,0.055660089,0.060622376,0.008922411,0.040199776,0.000117495,0.039219372,0.04579703,0.034711268,0.031398537,5.89E-12,0.005809886,0.000276131,0.104237353,4.08E-05
1.01E-12,6.39E-11,0.568605963,1.05E-13,1.21E-11,0.005612713,0.058630009,0.057300152,0.008943153,0.040035788,0.000116786,0.038349947,0.045024295,0.03367183,0.031933857,6.02E-12,0.005822943,0.000323115,0.105589267,4.02E-05
1.00E-12,6.29E-11,0.561191678,9.91E-14,1.11E-11,0.004315486,0.059146256,0.057351074,0.009511893,0.033650039,0.000125319,0.037691475,0.044127987,0.033033311,0.03276774,6.56E-12,0.006902534,0.000363065,0.1197832,3.89E-05
1.11E-12,7.04E-11,0.563404216,1.12E-13,1.24E-11,0.005148087,0.057256801,0.058126635,0.010767732,0.032156784,0.000156626,0.038041779,0.044965651,0.032960507,0.032780385,6.14E-12,0.007092935,0.000357867,0.116744056,3.99E-05
1.11E-12,7.04E-11,0.563404216,1.12E-13,1.24E-11,0.005148087,0.057256801,0.058126635,0.010767732,0.032156784,0.000156626,0.038041779,0.044965651,0.032960507,0.032780385,6.14E-12,0.007092935,0.000357867,0.116744056,3.99E-05
1.11E-12,7.04E-11,0.563404216,1.12E-13,1.24E-11,0.005148087,0.057256801,0.058126635,0.010767732,0.032156784,0.000156626,0.038041779,0.044965651,0.032960507,0.032780385,6.14E-12,0.007092935,0.000357867,0.116744056,3.99E-05
1.11E-12,7.04E-11,0.563404216,1.12E-13,1.24E-11,0.005148087,0.057256801,0.058126635,0.010767732,0.032156784,0.000156626,0.038041779,0.044965651,0.032960507,0.032780385,6.14E-12,0.007092935,0.000357867,0.116744056,3.99E-05
1.11E-12,7.04E-11,0.563404216,1.12E-13,1.24E-11,0.005148087,0.057256801,0.058126635,0.010767732,0.032156784,0.000156626,0.038041779,0.044965651,0.032960507,0.032780385,6.14E-12,0.007092935,0.000357867,0.116744056,3.99E-05
1.11E-12,7.04E-11,0.563404216,1.12E-13,1.24E-11,0.005148087,0.057256801,0.058126635,0.010767732,0.032156784,0.000156626,0.038041779,0.044965651,0.032960507,0.032780385,6.14E-12,0.007092935,0.000357867,0.116744056,3.99E-05
1.11E-12,7.04E-11,0.563404216,1.12E-13,1.24E-11,0.005148087,0.057256801,0.058126635,0.010767732,0.032156784,0.000156626,0.038041779,0.044965651,0.032960507,0.032780385,6.14E-12,0.007092935,0.000357867,0.116744056,3.99E-05
1.11E-12,7.04E-11,0.563404216,1.12E-13,1.24E-11,0.005148087,0.057256801,0.058126635,0.010767732,0.032156784,0.000156626,0.038041779,0.044965651,0.032960507,0.032780385,6.14E-12,0.007092935,0.000357867,0.116744056,3.99E-05
1.11E-12,7.04E-11,0.563404216,1.12E-13,1.24E-11,0.005148087,0.057256801,0.058126635,0.010767732,0.032156784,0.000156626,0.038041779,0.044965651,0.032960507,0.032780385,6.14E-12,0.007092935,0.000357867,0.116744056,3.99E-05
1.11E-12,7.04E-11,0.563404216,1.12E-13,1.24E-11,0.005148087,0.057256801,0.058126635,0.010767732,0.032156784,0.000156626,0.038041779,0.044965651,0.032960507,0.032780385,6.14E-12,0.007092935,0.000357867,0.116744056,3.99E-05
