Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,Score,Flag
2013-01-02 14,0.157577164,0.149146758,0.760453994,0.278528935,0.25199362,0.5,0.530227286,0.49494949,0.161496797,0.106370099,0.041838302,0.071961446,0.074831452,0.068103871,0.499028218,0.536315789,0.95374324,0.098724937,0.112291785,0.224505126,100,0
2013-01-02 16,0.164539336,0.105460751,0.755951779,0.329367226,0.199362041,0.5,0.595987653,0.58585859,0.352949437,0.146748149,0.140462557,0.086963469,0.086125811,0.087512099,0.002423676,0.438947368,0.955100884,0.043814431,0.081652751,0.185404141,100,0
2013-01-02 18,0.150614992,0.122866894,0.730633459,0.142239048,0,0.410326085,0.363536558,0.22282609,0.165108413,0.688959973,0.256333289,0.122873709,0.12526674,0.119814153,0.499165405,0.395789474,0.956765209,0.766601011,0.647078973,0.874066556,75,0
2013-01-02 19,0.14179624,0.126962457,0.708572273,0.227149811,0.16108453,0.452261305,0.314106458,0.49246231,0.783225651,0.169704847,0.321296657,0.102706537,0.104555064,0.100697554,0.250851699,0.519789474,0.957755959,0.046209272,0.18286557,0.266197193,75,0
2013-01-02 20,0.145277327,0.138225256,0.728425007,0.27203894,0.253588517,0.418367345,0.293184102,0.96938776,0.319668418,0.05128029,0.07701226,0.072314849,0.074569693,0.069106435,0.000342963,0.586842105,0.954465363,0.220821514,0.107492556,0.287182004,100,0
2013-01-02 21,0.0983987,0.080887372,0.726595919,0.256354786,0.189792663,0.372881355,0.293184102,0.28813559,0.621257226,0.101798548,0.216927478,0.104393056,0.105228105,0.103279426,0.499211135,0.525829842,0.956897711,0.03875044,0.205880917,0.326778261,100,0
2013-01-02 22,0.139707589,0.128668942,0.724129594,0.302325581,0.217703349,0.39878712,0.293184102,0.57005437,0.192296477,0.073654669,0.038139793,0.087643897,0.089482497,0.08507965,0.499211135,0.544368421,0.96351563,0.155502667,0.122781154,0.216497975,100,0
2013-01-03 01,0.095381759,0.089419795,0.723420707,0.189832342,0.154704944,0.4175,0.33141305,0.795,0.045159212,0.181477211,0.050848065,0.069984945,0.07084201,0.069001612,0.499211135,0.480263158,0.96118368,0.063993056,0.141340094,0.230165683,100,0
2013-01-03 02,0.136226503,0.130375427,0.721697746,0.239588967,0.185007974,0.5,0.343269032,0.8030303,0.711986484,0.138101451,0.262652279,0.10148203,0.1024363,0.101132265,0.000617343,0.525664737,0.958247443,0.050730216,0.492133904,0.482029955,100,0
2013-01-03 03,0.141100023,0.127303754,0.716427139,0.266089778,0.189792663,0.5,0.512001096,0.62189055,0.202270198,0.16459687,0.093643509,0.122555077,0.123903889,0.119754141,0.499211135,0.529068421,0.962476738,0.059914197,0.151878847,0.227898549,85,0
2013-01-03 04,0.067068926,0.12116041,0.713529178,0.119524067,0.157097289,0.5,0.52063812,0.61392405,0.832696004,0.177543732,0.346608564,0.072861717,0.07612511,0.06964541,0.498845301,0.524047368,0.957090549,0.01400725,0.215303027,0.226566907,85,0
2013-01-03 06,0.129960548,0.132764505,0.710858777,0.269334776,0.255183413,0.5,0.545763025,0.57525084,0.393641211,0.058510902,0.095619941,0.059698612,0.061796008,0.057339027,0.001371887,0.573526316,0.961839009,0.1361081,0.124603911,0.234895685,100,0
2013-01-03 07,0.089812021,0.065187713,0.712188125,0.211465657,0.153110048,0.5,0.535920644,0.05978261,0.854970302,0.127133713,0.339568595,0.091576133,0.092715982,0.090720507,0.249182566,0.525468421,0.9591156,0.013173991,0.114396387,0.187406615,100,0
2013-01-03 08,0.093989325,0.092150171,0.711754694,0.203893997,0.172248804,0.5,0.523762827,0.60714286,0.166520074,0.093654852,0.040748897,0.053852319,0.056042581,0.052044582,0.001691997,0.484210526,0.955353521,0.137465169,0.152521263,0.244057959,100,0
2013-01-03 09,0.329310745,0.217064846,0.710669671,0.507842077,0.3476874,0.5,0.591844818,0.60696517,0.318252548,0.126069483,0.125714918,0.074926979,0.076108722,0.071351668,0.000205774,0.567052632,0.960469829,0.045659343,0.080617699,0.193667993,100,0
2013-01-03 10,0.197029473,0.218771331,0.710189541,0.334775554,0.379585327,0.5,0.591782048,0.53535354,0.731989423,0.137120202,0.28436809,0.076860333,0.074831935,0.078909369,0.998925303,0.533789474,0.957479502,0.009498763,0.080798916,0.158307038,100,0
2013-01-03 11,0.15525644,0.129010239,0.708417573,0.280692266,0.204944179,0.5,0.593930564,0.66847826,0.771136914,0.118842529,0.290399846,0.121681306,0.1229295,0.120003796,0.000800263,0.526384211,0.959092178,0.045756914,0.228896837,0.319062114,100,0
2013-01-03 12,0.091668601,0.066894198,0.693597488,0.213628989,0.154704944,0.5,0.581923007,0.51912568,0.706854412,0.126808892,0.253735431,0.091709597,0.093186637,0.089941822,0.499302593,0.525729474,0.958399293,0.013206634,0.101105034,0.193780286,75,0
2013-01-03 13,0.09259689,0.092150171,0.705815892,0.209843158,0.157097289,0.5,0.581999445,0.38586957,0.813990926,0.149122398,0.31296959,0.099155869,0.100748111,0.098255848,0.498959624,0.518,0.954729825,0.014365596,0.254783305,0.270586777,100,0
2013-01-03 14,0.144581109,0.127986348,0.704344367,0.260140617,0.193779904,0.5,0.569607041,0.64646465,0.197136677,0.095337761,0.044613081,0.124219901,0.126400249,0.120890899,0.001989242,0.390526316,0.957746848,0.21181956,0.068501533,0.145479957,100,0
2013-01-03 15,0.093989325,0.10443686,0.7005225,0.163872363,0.127591707,0.5,0.570238622,0.56315131,0.121965662,0.150548464,0.061998225,0.092292942,0.090622643,0.094065582,0.49914254,0.588421053,0.961751424,0.068977518,0.118775498,0.221627702,75,0
2013-01-03 16,0.116964493,0.111262799,0.702496802,0.256354786,0.188995215,0.5,0.573315813,0.4822335,0.19709527,0.083795429,0.04858453,0.125975736,0.126488337,0.12491587,0.499165405,0.466842105,0.95758273,0.233140882,0.085100015,0.176647911,100,0
2013-01-03 17,0.106289162,0.085665529,0.70164485,0.260681449,0.192982456,0.5,0.586059668,0.71584699,0.279156457,0.080861527,0.069865774,0.123235488,0.124058553,0.121509162,0.000754533,0.414210526,0.956249828,0.059506292,0.111302109,0.267552731,100,0
2013-01-03 18,0.197029473,0.183276451,0.700050375,0.383450514,0.337320574,0.5,0.592581113,0.44,0.764437749,0.109021075,0.278045697,0.106744203,0.107827429,0.102993159,0.499416916,0.531631579,0.959321139,0.041757998,0.24212893,0.324777702,100,0
2013-01-03 19,0.152935716,0.119795222,0.698408744,0.295294754,0.189792663,0.5,0.580682009,0.43169399,0.133413851,0.102966597,0.036653281,0.125156452,0.127059269,0.122267152,0.499211135,0.401578947,0.95787148,0.125044194,0.092151997,0.190844384,100,0
2013-01-03 20,0.22951961,0.186348123,0.697736265,0.3996755,0.325358852,0.5,0.590609994,0.71038251,0.619851206,0.121633012,0.204581266,0.082803705,0.085034197,0.078326612,0.000731668,0.523963158,0.957801492,0.035495759,0.333861237,0.435286408,100,0
2013-01-03 21,0.124622882,0.112627986,0.697205778,0.275283937,0.243221691,0.5,0.587533747,0.41624365,0.21493201,0.071383219,0.033255711,0.072298185,0.073395082,0.070727752,0.000731668,0.508684211,0.958167563,0.316261675,0.219186012,0.308904637,100,0
2013-01-03 22,0.099559062,0.127986348,0.695121758,0.186046512,0.216905901,0.5,0.587012806,0.67525773,0.737481798,0.104946181,0.268059188,0.091293123,0.093112129,0.086891772,0.001577672,0.525754,0.958200058,0.063649605,0.338439887,0.44632884,100,0
2013-01-03 23,0.142028313,0.135494881,0.693550974,0.273661439,0.23046252,0.5,0.570882767,0.75,0.739422472,0.105751402,0.262947431,0.050954819,0.052439849,0.049626267,0.499119676,0.525981053,0.958482109,0.052845527,0.341569807,0.43676533,100,0
2013-01-04 00,0.13692272,0.127303754,0.693361491,0.255273121,0.241626794,0.5,0.564351461,0.61691542,0.146365543,0.051913224,0.019020793,0.067497583,0.068853005,0.065229948,0.001051778,0.560421053,0.957998812,0.124809765,0.129623578,0.255691614,100,0
2013-01-04 02,0.108609886,0.1,0.688939326,0.259058951,0.225677831,0.5,0.542594123,0.57897014,0.724018662,0.11228369,0.259119959,0.079954,0.08262527,0.07794504,0.49914254,0.525945263,0.957306405,0.0575082,0.436700281,0.504812993,100,0
2013-01-04 03,0.129960548,0.135153584,0.689709857,0.265548945,0.231259968,0.5,0.55032027,0.69021739,0.731195047,0.102407748,0.259164318,0.070414217,0.071701876,0.069149799,0.499096812,0.526185789,0.960945597,0.051997193,0.324337211,0.411038983,100,0
2013-01-04 04,0.140635878,0.127303754,0.6877204,0.229313142,0.181020734,0.5,0.570479745,0.73369565,0.779615325,0.129180835,0.30453939,0.101513427,0.102191381,0.101067572,0.001051778,0.525944737,0.954147238,0.015135704,0.113872205,0.178056712,100,0
2013-01-04 05,0.120213507,0.124232082,0.686737101,0.177393186,0.144338118,0.5,0.561960486,0.53535354,0.276918861,0.119676884,0.116475461,0.055625987,0.057146138,0.05477355,0.499348323,0.263684211,0.951426663,0.12542361,0.12072565,0.24772564,100,0
2013-01-04 06,0.12439081,0.124232082,0.685233741,0.207679827,0.158692185,0.5,0.582149856,0.56451613,0.220203019,0.136424507,0.091546275,0.101206819,0.102822193,0.098893016,0.499348323,0.474368421,0.953386856,0.051572672,0.056756389,0.178515172,100,0
2013-01-04 10,0.13692272,0.125938567,0.519409051,0.248783126,0.189792663,0.46904762,0.217483214,0.62380952,0.147824464,0.118839079,0.040740755,0.11689081,0.119889665,0.113907169,0.001623402,0.421578947,0.989715517,0.161132251,0.078020407,0.195708088,75,0
2013-01-04 11,0.14365282,0.113993174,0.698339507,0.248783126,0.177033493,0.34848485,0.267568145,0.41919192,0.758952592,0.118481882,0.274703966,0.1141265,0.117212916,0.111456329,0.001623402,0.528242105,0.951751132,0.036705283,0.175463752,0.285458467,100,0
2013-01-04 12,0.148294268,0.100341297,0.697170552,0.29637642,0.192185008,0.3510101,0.293184102,0.54545455,0.120034797,0.16170058,0.068524669,0.129346065,0.129312439,0.128769276,0.001349022,0.423684211,0.950560036,0.078944777,0.049509306,0.153748212,100,0
2013-01-04 13,0.136690647,0.120819113,0.694979046,0.298539751,0.242424242,0.444162435,0.293184102,0.57360406,0.688234451,0.117851287,0.242262008,0.088879349,0.091491893,0.086343484,0.498913895,0.524078947,0.951614469,0.06395964,0.444192278,0.506417382,100,0
2013-01-04 14,0.110698538,0.078498294,0.693210496,0.221200649,0.157894737,0.33080808,0.293184102,0.55050505,0.085942804,0.120751035,0.04571017,0.126694298,0.127463492,0.125292752,0.499371187,0.427368421,0.947967322,0.070302238,0.15423008,0.26253445,100,0
2013-01-04 15,0.070317939,0.111945392,0.69299601,0.100594916,0.14354067,0.415422885,0.293184102,0.66169154,0.109378192,0.113733164,0.030243423,0.079934529,0.0848001,0.077621,0.000388693,0.565157895,0.951725417,0.12276004,0.168447555,0.253873618,100,0
2013-01-04 16,0.215595266,0.233447099,0.691564419,0.347755544,0.39553429,0.5,0.356268175,0.63636364,0.146504643,0.094860073,0.028151377,0.100377612,0.102048459,0.09754719,0.499919968,0.430526316,0.949547153,0.167844948,0.196034108,0.277279863,100,0
2013-01-04 17,0.148294268,0.125938567,0.690242967,0.278528935,0.244019139,0.5,0.520286765,0.81313131,0.73105297,0.102711501,0.25568364,0.083595908,0.084367571,0.082287222,0.001714862,0.526489474,0.949354751,0.040001752,0.18369178,0.302097341,100,0
2013-01-04 18,0.197029473,0.156996587,0.688430994,0.394267171,0.29984051,0.5,0.528697975,0.5,0.68030172,0.106397537,0.235481489,0.097085416,0.098197028,0.094753744,0.499073947,0.524605263,0.949874635,0.053539785,0.219157241,0.352431851,100,0
2013-01-04 19,0.162218612,0.12116041,0.687015354,0.358031368,0.198564593,0.5,0.520286765,0.58585859,0.128093893,0.094734502,0.026635146,0.117846262,0.119538856,0.115800679,0.499073947,0.393684211,0.949789988,0.139022063,0.064146613,0.158078214,100,0
2013-01-04 20,0.128103968,0.135494881,0.686126403,0.221200649,0.236044657,0.5,0.520286765,0.49238579,0.106037115,0.120388114,0.053684592,0.082208181,0.085812659,0.078565011,0.499073947,0.562210526,0.951539684,0.067032896,0.061218379,0.182517799,100,0
2013-01-04 21,0.145277327,0.129351536,0.684287832,0.262844781,0.237639553,0.5,0.525639353,0.53535354,0.143928003,0.085902569,0.026280088,0.085023163,0.08653526,0.083181272,0.002172162,0.570526316,0.950847584,0.156818963,0.180738352,0.284507887,100,0
2013-01-04 22,0.109074031,0.11331058,0.682072338,0.21957815,0.164274322,0.5,0.520286765,0.41919192,0.090048877,0.150226171,0.061728996,0.111542447,0.112873983,0.109799811,0.499119676,0.406315789,0.948632395,0.066537986,0.143779789,0.238694322,100,0
2013-01-04 23,0.164539336,0.120819113,0.680994028,0.371011357,0.222488038,0.5,0.524851643,0.66331658,0.68316519,0.08087286,0.230475241,0.11377197,0.11502005,0.111895489,0.499119676,0.52591,0.953040695,0.085150341,0.256751493,0.430469647,100,0
2013-01-05 00,0.162218612,0.107849829,0.679893665,0.120605733,0.031100478,0.5,0.527550992,0.70707071,0.593415705,0.589521822,0.350440233,0.15362112,0.15088153,0.156304331,0.499279729,0.397894737,0.95028515,0.427209775,0.5037684,0.482031336,100,0
2013-01-05 01,0.083778139,0.086006826,0.678590855,0.170903191,0.167464115,0.5,0.53290358,0.60606061,0.152556124,0.092848092,0.039149436,0.072485658,0.074784611,0.070872434,0.49948554,0.472105263,0.949782683,0.085751541,0.066610785,0.182356516,100,0
2013-01-05 02,0.122302158,0.12559727,0.676437996,0.210924824,0.196969697,0.5,0.567695402,0.53030303,0.32249855,0.068964998,0.070830824,0.082291789,0.085407134,0.079802356,0.49948554,0.485,0.948993691,0.381135167,0.115330811,0.201770285,100,0
2013-01-05 03,0.152935716,0.130716724,0.675552536,0.2796106,0.24800638,0.5,0.546417021,0.74619289,0.182477302,0.066820472,0.02610972,0.090908342,0.092967935,0.088005168,0.002423676,0.467368421,0.950215772,0.139406346,0.108018742,0.227702943,100,0
2013-01-05 04,0.113483407,0.105119454,0.673123504,0.252568956,0.228867624,0.5,0.52912494,0.64467005,0.233281863,0.07179474,0.043662493,0.07826945,0.080473242,0.076266963,0.49918827,0.521,0.952092035,0.29121325,0.109826612,0.229677136,100,0
2013-01-05 05,0.093989325,0.128668942,0.672717463,0.166035695,0.211323764,0.5,0.520286765,0.71212121,0.130507245,0.136058384,0.064875932,0.099697648,0.102576107,0.097431498,0.999176873,0.471052632,0.950701639,0.084867127,0.155209307,0.249512462,100,0
2013-01-05 06,0.125551172,0.107849829,0.66988619,0.273661439,0.220893142,0.5,0.542079445,0.47979798,0.216077585,0.076880039,0.034921958,0.090179518,0.092514554,0.087767934,0.498868165,0.437894737,0.953522631,0.354106397,0.122077473,0.223445974,100,0
2013-01-05 07,0.336272917,0.223549488,0.669283657,0.507842077,0.367623604,0.5,0.537578847,0.78680203,0.150242901,0.118269842,0.063628836,0.1038457,0.106500595,0.09889956,0.498868165,0.618421053,0.95272015,0.068345332,0.066135127,0.180836803,100,0
2013-01-05 08,0.148294268,0.094539249,0.667519614,0.295294754,0.184210526,0.5,0.529080303,0.56565657,0.132475629,0.119872041,0.061081217,0.106378364,0.109700369,0.103281476,0.001280428,0.425263158,0.952377823,0.06909218,0.057807043,0.16848867,100,0
2013-01-05 09,0.080297053,0.11774744,0.666477412,0.1595457,0.183413078,0.5,0.533736161,0.59898477,0.096499466,0.124356902,0.049793241,0.082422553,0.084559218,0.080713321,0.499256864,0.536157895,0.953846526,0.063432685,0.057864872,0.176088138,100,0
2013-01-05 10,0.115107914,0.123890785,0.664925004,0.227690644,0.211323764,0.5,0.561578159,0.65151515,0.697428801,0.089782747,0.237047324,0.074258896,0.076938359,0.071794626,0.499325458,0.527657895,0.952950109,0.043960429,0.177029284,0.318449078,100,0
2013-01-05 11,0.101415642,0.089761092,0.662822352,0.24770146,0.21291866,0.5,0.587194115,0.48484848,0.639241517,0.105991705,0.214572692,0.096531947,0.098512796,0.094954654,0.498936759,0.526046316,0.952161587,0.074746035,0.287739219,0.423825845,100,0
2013-01-05 12,0.162218612,0.108191126,0.661900096,0.368848026,0.195374801,0.5,0.591399721,0.65151515,0.694967359,0.10303592,0.23963258,0.136486541,0.138035319,0.134442912,0.498936759,0.520768421,0.949333689,0.023534259,0.218556621,0.309219132,100,0
2013-01-05 13,0.076351822,0.116382253,0.660141539,0.129799892,0.149122807,0.5,0.578197944,0.49,0.802884082,0.1234488,0.308794147,0.092517112,0.090678973,0.093981189,0.49914254,0.535,0.951036808,0.009797642,0.076421665,0.165649253,100,0
2013-01-05 14,0.110234393,0.129351536,0.658597439,0.230394808,0.234449761,0.5,0.579165234,0.6969697,0.236338002,0.065627473,0.035301248,0.08817342,0.091417821,0.084936713,0.999451249,0.567684211,0.949832139,0.226030372,0.129633025,0.25140992,100,0
2013-01-05 15,0.164539336,0.10887372,0.656401531,0.098431585,0.012759171,0.5,0.578782906,0.47979798,0.147405749,0.632289582,0.22797672,0.083316607,0.084393328,0.082165501,0.498959624,0.435789474,0.948637798,0.367235043,0.473023871,0.615148458,100,0
2013-01-05 16,0.136226503,0.106484642,0.654564228,0.287723094,0.228070175,0.5,0.53290358,0.66161616,0.204517886,0.075615779,0.023466176,0.111428194,0.113694599,0.108384028,0.002172162,0.529526316,0.953080628,0.309785247,0.201403612,0.3125122,100,0
2013-01-05 17,0.077048039,0.084982935,0.653495683,0.152514873,0.165869219,0.5,0.540932462,0.37373737,0.794603379,0.167725424,0.321416225,0.077269344,0.079537254,0.074778619,0.498913895,0.516,0.950180685,0.00965497,0.175807862,0.22084417,100,0
2013-01-05 18,0.132745417,0.127303754,0.652063695,0.263926447,0.24800638,0.5,0.533736161,0.64974619,0.176809523,0.085893558,0.029026878,0.08366999,0.085634984,0.081207018,0.001349022,0.502368421,0.950707206,0.226487417,0.111310554,0.233256824,100,0
2013-01-05 19,0.142028313,0.122525597,0.649792456,0.143861547,0.075757576,0.5,0.507352945,0.20603015,0.243823461,0.439303403,0.178167615,0.130834778,0.132171756,0.130360453,0.000868858,0.223684211,0.94936971,0.419444708,0.464986077,0.607866636,100,0
2013-01-05 20,0.14272453,0.112969283,0.648399245,0.23634397,0.168261563,0.35786802,0.354667056,0.52791878,0.681682409,0.101935702,0.227886236,0.128590449,0.129586531,0.127949896,0.000868858,0.524389474,0.952417742,0.08532079,0.352833998,0.446159174,100,0
2013-01-05 21,0.12926433,0.131740614,0.646737547,0.249864792,0.241626794,0.417085425,0.293184102,0.6281407,0.14201256,0.091710107,0.014612562,0.091660173,0.094563634,0.088382256,0.999131144,0.460526316,0.947923642,0.205231493,0.207215277,0.303938127,100,0
2013-01-05 22,0.089115804,0.094880546,0.645379553,0.203353164,0.208133971,0.38888889,0.293184102,0.63131313,0.16872572,0.096742621,0.029225553,0.086458281,0.089011154,0.08429844,0.999222603,0.453157895,0.950801028,0.291786557,0.205811065,0.297027197,100,0
2013-01-05 23,0.135530285,0.135153584,0.643069766,0.268793943,0.26076555,0.32741117,0.293184102,0.67005076,0.147257963,0.086739062,0.020943013,0.086302199,0.089499252,0.08321486,0.999016821,0.513789474,0.950788491,0.213702278,0.10202815,0.231041867,100,0
2013-01-06 00,0.162218612,0.119453925,0.641750269,0.370470525,0.212121212,0.44670051,0.306249229,0.37055838,0.703739683,0.114432415,0.249352076,0.122909997,0.125366403,0.119514613,0.499256864,0.526300526,0.950156553,0.052635787,0.103458414,0.253022158,100,0
2013-01-06 01,0.042933395,0.087372014,0.639836532,0.104921579,0.135566188,0.214646465,0.334857823,0.55050505,0.77768541,0.16147581,0.302446709,0.084099349,0.088223288,0.079688749,0.001028913,0.512631579,0.949292289,0.007613373,0.176728259,0.225327919,100,0
2013-01-06 02,0.116732421,0.120819113,0.638366922,0.239588967,0.193779904,0.5,0.364658037,0.86294416,0.722828143,0.105538452,0.253395864,0.087324789,0.090416122,0.08518037,0.499073947,0.525386842,0.951218167,0.070025913,0.31946412,0.411066711,100,0
2013-01-06 03,0.107217452,0.121501706,0.637197445,0.233639805,0.206539075,0.5,0.520286765,0.47474747,0.314203694,0.071375565,0.071525767,0.084787192,0.087288876,0.082651607,0.99935979,0.418947368,0.949766042,0.419484233,0.105039549,0.189952539,100,0
2013-01-06 04,0.162218612,0.120819113,0.634984347,0.33964305,0.192982456,0.5,0.52449237,0.67676768,0.111988627,0.081537075,0.010588312,0.114484919,0.11611962,0.112049913,0.498982488,0.512263158,0.950756341,0.13514119,0.176374414,0.270205863,100,0
2013-01-06 05,0.187746577,0.163139932,0.633228219,0.388858843,0.320574163,0.5,0.554870927,0.62944162,0.148045199,0.067533678,0.016898141,0.108535304,0.109845937,0.105552328,0.49889103,0.574947368,0.951366108,0.20476988,0.103628895,0.227999715,100,0
2013-01-06 06,0.126479462,0.11774744,0.631125169,0.231476474,0.195374801,0.5,0.550490655,0.48989899,0.672532957,0.088567865,0.221771436,0.092321454,0.095736761,0.089477582,0.749125395,0.522731579,0.95114725,0.025134184,0.283597579,0.34856499,100,0
2013-01-06 07,0.131817127,0.140614334,0.629724362,0.215251487,0.231259968,0.5,0.555843243,0.75252525,0.793570972,0.144363563,0.316446987,0.094138567,0.095207326,0.093163169,0.49918827,0.513421053,0.951093182,0.006661184,0.176344212,0.234373367,100,0
